person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
12052000_12052000_25340;16026.78480040968;5553.586939057233;2.885843865645931;1678.0;348.0;4.82183908045977
12052000_12052000_30177;9453.85934495928;3133.3719595873113;3.0171519586217355;1172.0;254.0;4.6141732283464565
12052000_12052000_29419;9489.189437607776;3334.616292359628;2.8456615711227973;1517.0;221.0;6.864253393665158
12052000_12052000_4334;6446.5308858189255;4531.130260312714;1.422720274074403;1474.0;400.0;3.685
12052000_12052000_23297;9256.447796246988;3833.9582038259155;2.4143319525523146;1366.0;307.0;4.449511400651466
12052000_12052000_21240;11020.097179297218;8727.708878544945;1.2626563663675332;1966.0;559.0;3.516994633273703
12052000_12052000_931;1051.724714963428;841.4171587903143;1.2499444585554542;1336.0;103.0;12.970873786407767
12052000_12052000_1850;12658.42314646234;4165.618551016571;3.038785954938961;1425.0;410.0;3.475609756097561
12052000_12052000_10350;6991.577867386816;3003.453357860496;2.327846326991824;1270.0;272.0;4.669117647058823
12052000_12052000_20160;15494.639725788504;8395.647505326147;1.8455562499448432;2070.0;617.0;3.3549432739059966
12052000_12052000_17596;4380.367043311296;2868.305080016692;1.5271621815367715;1422.0;161.0;8.832298136645962
12052000_12052000_16431;14981.305484862154;8515.397270668003;1.759319619351937;1634.0;677.0;2.413589364844904
12052000_12052000_4191;11587.51719979871;5524.026772435666;2.0976576829097295;1750.0;445.0;3.932584269662921
12052000_12052000_20572;10228.57447056389;3029.8763390700783;3.3759049300682737;1512.0;250.0;6.048
12052000_12052000_17816;10501.265386527133;4692.3034821746105;2.237976598576784;1389.0;307.0;4.52442996742671
12052000_12052000_6002;3359.9702185243323;3359.9702185243323;1.0;434.0;290.0;1.4965517241379311
12052000_12052000_27318;7789.391030386191;1812.0363383397676;4.298694714656232;977.0;95.0;10.284210526315789
12052000_12052000_28803;16957.905274540324;6261.057307176519;2.7084730968845974;1949.0;516.0;3.7771317829457365
12052000_12052000_4540;6674.535004927616;3416.8529993693974;1.9534159081937224;684.0;258.0;2.6511627906976742
12052000_12052000_27066;14705.776751794001;7051.306210220371;2.0855393757370817;2002.0;536.0;3.735074626865672
12052000_12052000_28458;5738.090709713734;5469.356300913724;1.0491345588063288;1606.0;346.0;4.641618497109826
12052000_12052000_23506;4386.729275472811;4375.773784815537;1.0025036693385045;962.0;299.0;3.217391304347826
12052000_12052000_16819;9119.487853514824;7742.77485713568;1.1778061511255717;1802.0;385.0;4.6805194805194805
12052000_12052000_22702;646.6873057336542;646.6873057336542;1.0;714.0;63.0;11.333333333333334
12052000_12052000_18877;1051.724714963428;841.4171587903143;1.2499444585554542;1276.0;103.0;12.388349514563107
12052000_12052000_12055;13257.263492397064;3333.4746086939485;3.977010491641706;1542.0;234.0;6.589743589743589
12052000_12052000_21371;21846.642654040403;16051.007729337314;1.3610760783642317;2756.0;1108.0;2.487364620938628
12071000_12052000_52855;15755.472121843764;12202.231070412592;1.291196014149159;1958.0;661.0;2.962178517397882
12052000_12052000_5427;2122.2210190421574;2122.2210190421574;1.0;1306.0;174.0;7.505747126436781
12052000_12052000_26073;5996.012628779041;4690.677311182205;1.2782829069237014;1035.0;307.0;3.3713355048859937
12052000_12052000_27310;12631.69652800853;6680.359339967879;1.8908708177469487;1706.0;499.0;3.4188376753507015
12052000_12052000_9118;2113.1668278801635;2113.1668278801635;1.0;583.0;150.0;3.8866666666666667
12071000_12052000_49641;16612.35670555378;13059.115654122608;1.2720889488645775;2057.0;705.0;2.917730496453901
12052000_12052000_23625;7055.862812085062;4041.9037766390757;1.7456780769660365;1596.0;279.0;5.720430107526882
12071000_12052000_43270;15452.939347234813;12810.702549511285;1.2062522947130894;2161.0;687.0;3.1455604075691412
12052000_12052000_29346;11758.290214555504;10175.37522436376;1.1555633040835327;1994.0;600.0;3.3233333333333333
12052000_12052000_6202;1220.985085237562;761.9299735784649;1.6024898974680157;1114.0;90.0;12.377777777777778
12052000_12052000_31486;1151.9025777569377;1151.9025777569377;1.0;557.0;122.0;4.565573770491803
12052000_12052000_21909;6238.884171474771;2514.846925847907;2.4808206445293943;1428.0;202.0;7.069306930693069
12052000_12052000_18992;19926.560086239722;6764.141791472852;2.945911055761714;1976.0;557.0;3.547576301615799
12052000_12052000_22847;4974.749102266672;3141.376700324922;1.5836206787145646;874.0;207.0;4.222222222222222
12052000_12052000_6906;2552.725913774999;2552.725913774999;1.0;1145.0;216.0;5.300925925925926
12052000_12052000_16167;5456.971032240447;3358.4027110872894;1.624870958514008;1683.0;336.0;5.008928571428571
12052000_12052000_4597;9659.088981975894;6511.083426448246;1.4834841376383445;1677.0;362.0;4.632596685082873
12052000_12052000_13471;11692.153375265872;3228.8224115623752;3.6211819310335582;1286.0;283.0;4.544169611307421
12052000_12052000_16948;7277.713127926819;1932.9588078441384;3.7650637449660787;1234.0;169.0;7.3017751479289945
12052000_12052000_30233;9035.639703641576;1552.7072678471186;5.8192808720279885;1121.0;152.0;7.375
12052000_12052000_26255;9372.527064723608;4081.1697217259466;2.2965295990581645;1585.0;302.0;5.248344370860927
12052000_12052000_12853;3106.4602562466607;3106.4602562466607;1.0;332.0;155.0;2.141935483870968
12052000_12052000_22370;16891.481635437223;9885.551081362995;1.7087040971628127;2158.0;686.0;3.1457725947521866
12052000_12052000_27986;16549.23452573096;10057.462902781364;1.6454681151400832;2417.0;810.0;2.9839506172839507
12052000_12052000_7449;6428.71424930131;6181.536683308221;1.0399864271064723;1580.0;324.0;4.8765432098765435
12052000_12052000_21795;6350.7160617448735;5705.503146771682;1.113086067674552;1762.0;424.0;4.15566037735849
12052000_12052000_22800;12186.96702859284;8190.044018561092;1.4880221645907548;1391.0;626.0;2.2220447284345046
12052000_12071000_37561;22483.702394811302;14563.29558912992;1.543860883493513;2530.0;897.0;2.8205128205128207
12052000_12052000_14317;24544.67721855232;8261.74715846908;2.970882156977133;1877.0;515.0;3.644660194174757
12052000_12052000_3574;1939.7087837273011;1165.8086572974526;1.6638311712523082;1309.0;145.0;9.027586206896551
12052000_12052000_26018;4927.537710050084;4746.892857322102;1.038055388684271;1187.0;395.0;3.0050632911392405
12052000_12052000_12575;9485.52417126551;6797.886562706395;1.3953637036698512;1911.0;555.0;3.443243243243243
12052000_12052000_18570;5781.417796740462;5781.417796740462;1.0;1574.0;395.0;3.9848101265822784
12052000_12052000_22564;9903.26163251959;5945.771578197235;1.6655973917387306;1599.0;409.0;3.9095354523227384
12052000_12052000_2509;10169.670311863252;6288.83866682796;1.617098299167015;1280.0;407.0;3.1449631449631448
12052000_12052000_24851;15448.465293441353;8357.79779657926;1.8483894525139402;1635.0;404.0;4.047029702970297
12052000_12052000_7480;12975.29904998773;9536.347693468057;1.3606151397851394;1894.0;642.0;2.9501557632398754
12052000_12052000_24143;18575.48107334164;13695.739987693474;1.3562962709596516;2465.0;867.0;2.843137254901961
12052000_12052000_20640;8959.62027122123;7833.232568152725;1.1437960246001142;1991.0;591.0;3.3688663282571913
12052000_12052000_7210;7913.32091882548;4830.823585053154;1.6380894022521852;1584.0;316.0;5.012658227848101
12052000_12052000_19635;2348.3500040431777;2348.3500040431777;1.0;697.0;201.0;3.4676616915422884
12052000_12052000_21572;12975.5644268987;8615.339293308996;1.5061002225386553;1945.0;557.0;3.4919210053859966
12052000_12052000_28576;22844.14566336749;13086.62661382053;1.745609952624631;2535.0;892.0;2.841928251121076
12052000_12052000_19228;9107.436896304955;6970.146844690064;1.306634867132405;977.0;415.0;2.3542168674698796
12052000_12052000_24249;13380.454608690823;5955.27732197766;2.246823092404263;1891.0;472.0;4.00635593220339
12052000_12052000_18591;8672.045031300519;4166.091858806208;2.081577969283061;1224.0;278.0;4.402877697841727
12052000_12052000_21323;35458.44727755396;15194.695594302966;2.3336069523399074;2549.0;947.0;2.691657866948258
12052000_12052000_7298;1024.4785372206895;1024.4785372206895;1.0;1127.0;69.0;16.333333333333332
12052000_12052000_25636;11890.302782771463;7921.385596159647;1.5010382512544245;1352.0;617.0;2.1912479740680713
12052000_12052000_20515;15516.92606719056;9183.401203496713;1.6896709316459206;1894.0;577.0;3.2824956672443673
12052000_12052000_4670;2372.2104793035305;2372.2104793035305;1.0;816.0;200.0;4.08
12052000_12052000_606;4360.483408424418;3652.087404177073;1.1939701671534797;539.0;297.0;1.8148148148148149
12052000_12052000_7757;14432.93291723691;8174.141778228367;1.765681744801477;1850.0;530.0;3.490566037735849
12052000_12052000_25439;1103.7077843716722;975.755028872487;1.1311320482222247;753.0;90.0;8.366666666666667
12052000_12052000_5969;11405.619387796884;9011.065884583877;1.26573476810436;2261.0;729.0;3.101508916323731
12052000_12052000_21014;17097.843724327642;7248.449065812473;2.3588278773965774;2093.0;628.0;3.332802547770701
12052000_12052000_3456;2693.212228350031;2693.212228350031;1.0;292.0;216.0;1.3518518518518519
12052000_12052000_3418;13751.161742391087;5950.025148666236;2.311109852279122;1909.0;501.0;3.810379241516966
12052000_12052000_7368;7842.262907837189;5644.383810255353;1.3893922120583795;1100.0;418.0;2.6315789473684212
12052000_12052000_30863;5723.059164832434;3561.928403653187;1.6067305448820215;778.0;268.0;2.9029850746268657
12052000_12052000_22604;5545.347277090649;3715.417294606762;1.492523406493312;1666.0;381.0;4.3727034120734904
12052000_12052000_21310;4174.502505333395;4174.502505333395;1.0;799.0;367.0;2.1771117166212535
12052000_12052000_30235;14989.733768630722;2043.493453674513;7.335347094788532;1363.0;157.0;8.681528662420382
12052000_12052000_10821;4948.52053987076;1918.321922442697;2.5796090228534516;1035.0;137.0;7.554744525547445
12052000_12052000_17663;9005.276748473683;6859.662958989332;1.3127870570772875;1189.0;546.0;2.1776556776556775
12052000_12052000_18132;3542.4352733024807;3649.5605379481294;0.9706470783175781;551.0;302.0;1.8245033112582782
12052000_12052000_18182;4600.564984002396;4205.569350023722;1.0939220355447108;716.0;322.0;2.2236024844720497
12052000_12052000_3164;2383.9003636888606;1752.64425564358;1.3601735526263314;1313.0;163.0;8.05521472392638
12052000_12052000_1997;8199.798656973073;6253.968470957643;1.3111352727554562;1392.0;451.0;3.0864745011086474
12052000_12052000_7381;8588.873010690437;7354.835650039553;1.1677858512914898;1801.0;401.0;4.491271820448878
12052000_12052000_19224;10251.370339469111;8836.587728188711;1.1601050829572193;1864.0;637.0;2.926216640502355
12052000_12052000_21954;8906.348856867327;1490.9962009410515;5.9734215628759015;1099.0;114.0;9.640350877192983
12052000_12052000_17979;2178.92783628513;2178.92783628513;1.0;1063.0;150.0;7.086666666666667
12052000_12052000_27801;2698.85768246818;1852.7882069951138;1.4566466217124932;842.0;170.0;4.952941176470588
12052000_12052000_12412;1848.967729658345;1848.967729658345;1.0;765.0;122.0;6.270491803278689
12052000_12052000_18796;15277.321760250028;5507.97278177763;2.7736741566321723;1648.0;335.0;4.919402985074627
12052000_12052000_9990;11244.677269692054;5333.424650683788;2.1083408890477897;1331.0;360.0;3.6972222222222224
12052000_12052000_31497;2603.152903891285;2603.152903891285;1.0;797.0;212.0;3.759433962264151
12052000_12052000_29386;8117.2075025793265;5073.16855942231;1.6000271639907124;1821.0;413.0;4.4092009685230025
12052000_12052000_21469;4797.169675609609;3362.6446051478497;1.4266062099651133;756.0;265.0;2.852830188679245
12052000_12052000_26954;21391.241914262097;10417.426741527379;2.0534093922628114;1999.0;556.0;3.5953237410071943
12052000_12052000_26243;11734.383060499444;4760.7465586135795;2.464819942844578;1867.0;463.0;4.032397408207343
12052000_12052000_20330;17343.78996223957;7175.573352769938;2.4170598096588987;1987.0;533.0;3.727954971857411
12052000_12052000_17926;5303.308802101301;4243.882018200006;1.249636247981898;1696.0;332.0;5.108433734939759
12052000_12052000_684;4886.941707454063;4704.972352659661;1.038675966861216;1473.0;272.0;5.415441176470588
12052000_12052000_13436;6032.852613090018;2856.7125396285805;2.1118164776475505;1523.0;220.0;6.922727272727273
12052000_12052000_27582;934.6701488346444;1385.8245151634353;0.6744505805804824;1062.0;111.0;9.567567567567568
12052000_12052000_23539;10054.964787786457;6709.664854872238;1.4985792890214216;1452.0;409.0;3.550122249388753
12052000_12052000_15723;10688.464554812734;4109.953696933549;2.6006289469361747;1036.0;380.0;2.7263157894736842
12052000_12052000_15215;9111.563212005896;5159.241130199554;1.766066555538851;1545.0;367.0;4.209809264305177
12052000_12052000_16833;10686.717963188636;5913.721615460282;1.8071053488974316;1765.0;438.0;4.029680365296803
12052000_12052000_5192;13440.614417580095;8564.602072612308;1.5693215287328046;1859.0;529.0;3.5141776937618148
12052000_12052000_18195;3532.911681369773;3532.911681369773;1.0;1435.0;317.0;4.526813880126183
12052000_12052000_19587;7782.635708677408;6828.071555104011;1.1397999634113172;1138.0;475.0;2.3957894736842107
12052000_12052000_15959;11978.084155111572;1044.1973411249105;11.471092372450997;1342.0;128.0;10.484375
12052000_12052000_23210;851.2455501267503;851.2455501267503;1.0;237.0;78.0;3.0384615384615383
12052000_12052000_25933;9555.934581116942;7589.500027031631;1.2590993539866173;1631.0;463.0;3.5226781857451406
12052000_12052000_18577;788.7882356701475;788.7882356701475;1.0;188.0;81.0;2.3209876543209877
12052000_12052000_13859;3665.985599248308;3088.657007711871;1.1869189716096487;989.0;262.0;3.7748091603053435
12052000_12052000_16490;12066.360093955893;6051.360027295939;1.9939914398627785;1746.0;386.0;4.523316062176166
12052000_12052000_15304;5502.926838196859;2952.2465378297074;1.8639794365690878;1260.0;231.0;5.454545454545454
12071000_12052000_39613;9802.909196069646;7445.220274214501;1.3166714798245363;1407.0;500.0;2.814
12052000_12052000_26628;6025.801254925058;5279.866453144363;1.1412791040077277;1599.0;480.0;3.33125
12052000_12052000_26535;10919.674582675205;9094.681127888703;1.2006660188657068;1920.0;480.0;4.0
12052000_12052000_22578;19950.5116860451;9801.6537823405;2.0354230142253806;2085.0;636.0;3.2783018867924527
12052000_12052000_23135;11807.400239498755;6293.375709673168;1.8761632523147018;1600.0;374.0;4.278074866310161
12052000_12052000_29906;8068.564071768456;6360.258642777854;1.268590559745617;1910.0;470.0;4.0638297872340425
12052000_12052000_12840;16254.059838303388;6298.216305929123;2.5807401728965487;1788.0;411.0;4.350364963503649
12052000_12052000_20434;11396.89233826791;7861.306077493723;1.449745401835489;2226.0;707.0;3.1485148514851486
12052000_12052000_24740;1983.1706586285798;1983.1706586285798;1.0;617.0;199.0;3.100502512562814
12052000_12052000_24445;4606.998473324229;3486.80086059349;1.3212680211797554;751.0;240.0;3.129166666666667
12052000_12052000_7354;3716.3468704096845;3716.3468704096845;1.0;1294.0;245.0;5.281632653061225
12052000_12052000_20089;9634.726994824821;4837.881826799775;1.99151763928019;1188.0;360.0;3.3
12052000_12052000_22126;4899.172380560884;4899.172380560884;1.0;885.0;382.0;2.316753926701571
12052000_12052000_20295;3716.3468704096845;3716.3468704096845;1.0;1293.0;245.0;5.277551020408163
12052000_12052000_27809;8207.474387109296;4455.128002059056;1.8422533276969806;1632.0;340.0;4.8
12052000_12052000_24333;7916.467792844967;5843.299123759173;1.354794205324211;1764.0;412.0;4.281553398058253
12052000_12052000_15870;6827.120111622774;3349.20321187196;2.0384311371201966;1326.0;237.0;5.594936708860759
12052000_12052000_13932;645.934056397423;645.934056397423;1.0;1029.0;46.0;22.369565217391305
12052000_12052000_25912;8961.484829074316;5866.981230351782;1.527443923412209;1844.0;436.0;4.229357798165138
12052000_12052000_5985;4572.533674201349;4572.533674201349;1.0;1471.0;291.0;5.054982817869416
12052000_12052000_15844;915.2066498795054;915.2066498795054;1.0;622.0;84.0;7.404761904761905
12052000_12052000_4399;3657.4527024605222;3657.4527024605222;1.0;366.0;256.0;1.4296875
12052000_12052000_26149;7973.186867138763;6034.778565664575;1.3212062017491313;1192.0;354.0;3.367231638418079
12052000_12052000_9171;14470.388971068887;9464.814625012657;1.5288613189346576;1627.0;594.0;2.739057239057239
12052000_12052000_18689;1612.6496240577783;1612.6496240577783;1.0;1061.0;177.0;5.994350282485875
12052000_12052000_18134;20803.381496552163;8219.641826577516;2.5309352810588646;1974.0;627.0;3.148325358851675
12052000_12052000_7962;3934.5980409428184;3302.1354918758843;1.191531374355461;1343.0;313.0;4.2907348242811505
